Date Time,Amount,Category,Payment Mode,User Income,Subscription
2023-11-06 06:00:00,440,Travel,Card,30000,No
2023-06-22 05:00:00,704,Groceries,Cash,50000,No
2023-01-28 11:00:00,4321,Transport,Net Banking,70000,No
2024-02-11 08:00:00,2871,Food,Cash,30000,No
2023-05-25 01:00:00,813,Food,Card,100000,No
2024-02-15 08:00:00,3450,Transport,UPI,100000,Yes
2023-05-04 23:00:00,4856,Transport,Cash,100000,No
2024-01-21 01:00:00,3317,Entertainment,UPI,100000,Yes
2023-01-19 21:00:00,1135,Shopping,Card,50000,No
2024-02-17 08:00:00,1979,Transport,Cash,100000,No
2023-12-08 00:00:00,4426,Transport,Cash,70000,No
2023-08-15 18:00:00,2013,Entertainment,Cash,30000,No
2023-02-04 02:00:00,1835,Transport,UPI,100000,No
2023-07-22 20:00:00,2324,Travel,Card,30000,No
2023-01-01 12:00:00,2736,Groceries,Net Banking,50000,No
2023-11-18 23:00:00,3018,Groceries,Net Banking,30000,No
2023-02-08 08:00:00,4622,Groceries,Card,50000,No
2023-07-25 00:00:00,765,Transport,Cash,50000,No
2023-04-11 18:00:00,292,Groceries,Net Banking,30000,No
2024-02-01 02:00:00,3965,Shopping,Cash,100000,Yes
2023-09-27 19:00:00,1573,Travel,Card,70000,Yes
2023-03-26 01:00:00,887,Groceries,UPI,30000,No
2023-11-28 13:00:00,3373,Food,Cash,70000,No
2024-01-28 12:00:00,3003,Transport,UPI,30000,No
2023-07-19 16:00:00,1395,Travel,UPI,70000,No
2023-10-12 14:00:00,2473,Shopping,Card,30000,No
2023-04-12 10:00:00,2078,Groceries,Card,70000,No
2023-04-30 12:00:00,1482,Shopping,UPI,70000,No
2023-03-01 22:00:00,289,Transport,UPI,30000,No
2023-05-28 15:00:00,188,Groceries,Net Banking,30000,No
2023-03-16 05:00:00,3243,Food,Net Banking,50000,No
2023-09-22 07:00:00,469,Travel,Card,70000,No
2023-04-05 07:00:00,353,Food,Cash,30000,Yes
2023-01-09 19:00:00,2212,Groceries,UPI,100000,No
2023-12-29 11:00:00,2076,Entertainment,Cash,100000,No
2023-09-14 15:00:00,4152,Travel,UPI,50000,No
2023-10-20 19:00:00,2276,Shopping,Card,100000,Yes
2023-01-14 19:00:00,1218,Groceries,Cash,30000,No
2023-10-13 20:00:00,465,Food,Card,70000,No
2023-12-02 04:00:00,2763,Transport,UPI,30000,No
2023-12-07 09:00:00,199,Entertainment,Card,100000,No
2023-12-31 06:00:00,2494,Transport,Cash,100000,No
2023-08-27 08:00:00,888,Groceries,Net Banking,30000,Yes
2024-01-16 13:00:00,1746,Shopping,Card,50000,No
2023-01-31 07:00:00,4389,Food,Cash,30000,No
2023-07-27 07:00:00,1960,Travel,Card,50000,No
2023-05-16 03:00:00,1471,Entertainment,Card,100000,No
2023-01-28 00:00:00,3051,Groceries,Net Banking,70000,No
2023-08-01 07:00:00,1370,Groceries,Cash,70000,No
2023-10-03 14:00:00,4085,Groceries,Cash,30000,No
2023-10-25 07:00:00,1573,Groceries,Cash,50000,No
2023-02-12 01:00:00,3928,Food,UPI,100000,No
2023-03-06 14:00:00,602,Travel,Card,70000,No
2024-01-10 19:00:00,3806,Shopping,Net Banking,30000,No
2023-11-09 04:00:00,3721,Entertainment,Cash,30000,No
2023-05-22 17:00:00,531,Groceries,Net Banking,100000,No
2023-11-07 07:00:00,649,Transport,UPI,100000,No
2023-08-15 00:00:00,1214,Groceries,UPI,30000,No
2023-06-26 17:00:00,4728,Travel,Net Banking,30000,No
2023-05-12 17:00:00,4282,Travel,Cash,30000,No
2023-06-23 03:00:00,1053,Food,Net Banking,50000,No
2023-11-08 14:00:00,2032,Food,Cash,100000,No
2023-12-30 07:00:00,1684,Transport,Cash,30000,No
2024-01-19 23:00:00,3047,Transport,UPI,100000,Yes
2023-10-03 17:00:00,736,Food,Net Banking,30000,No
2023-08-24 20:00:00,3464,Entertainment,UPI,30000,Yes
2023-12-26 08:00:00,1809,Transport,Card,30000,No
2023-02-19 00:00:00,4987,Food,UPI,100000,Yes
2023-11-28 12:00:00,2530,Groceries,Cash,30000,Yes
2023-12-25 00:00:00,1387,Food,Net Banking,30000,No
2023-04-04 01:00:00,164,Entertainment,Card,100000,Yes
2023-07-15 20:00:00,4007,Food,Card,30000,No
2023-09-04 02:00:00,618,Food,Card,70000,No
2023-11-24 12:00:00,1603,Groceries,Card,70000,No
2023-11-10 14:00:00,2739,Transport,Net Banking,30000,No
2023-08-20 15:00:00,4640,Groceries,Cash,50000,No
2023-10-08 12:00:00,3390,Groceries,Card,100000,No
2023-04-15 17:00:00,3038,Food,Cash,30000,No
2023-11-23 06:00:00,3201,Groceries,UPI,100000,No
2024-02-20 05:00:00,3577,Travel,Cash,50000,No
2023-10-17 08:00:00,3065,Shopping,Card,50000,No
2023-11-26 14:00:00,871,Shopping,UPI,100000,Yes
2023-08-24 09:00:00,3624,Groceries,UPI,50000,Yes
2023-02-15 16:00:00,3837,Transport,UPI,50000,No
2024-01-16 00:00:00,1658,Entertainment,Card,100000,No
2023-03-23 07:00:00,609,Groceries,Cash,50000,No
2024-02-11 02:00:00,4113,Transport,Net Banking,70000,No
2024-01-18 18:00:00,4485,Groceries,Cash,30000,No
2023-11-21 23:00:00,661,Food,Card,70000,No
2024-01-02 20:00:00,2213,Transport,Card,70000,Yes
2023-01-25 19:00:00,1931,Entertainment,UPI,30000,Yes
2023-11-25 03:00:00,4219,Groceries,Cash,70000,No
2024-01-12 09:00:00,3913,Travel,Card,30000,No
2023-07-04 23:00:00,3758,Transport,Card,30000,No
2023-09-06 20:00:00,1759,Shopping,Net Banking,100000,No
2023-02-05 18:00:00,1811,Transport,Cash,30000,Yes
2023-08-18 23:00:00,1742,Travel,UPI,30000,No
2023-11-04 17:00:00,1295,Travel,UPI,50000,No
2023-12-26 20:00:00,175,Travel,UPI,50000,Yes
2024-02-20 20:00:00,4802,Entertainment,Cash,70000,No
2023-06-29 21:00:00,1249,Entertainment,Card,30000,No
2023-05-24 22:00:00,2761,Transport,Card,30000,No
2023-02-12 22:00:00,3496,Entertainment,Net Banking,100000,No
2024-01-31 07:00:00,1040,Shopping,Net Banking,30000,No
2023-11-26 10:00:00,3115,Food,Card,100000,No
2023-03-02 07:00:00,1571,Transport,Card,30000,Yes
2023-04-29 18:00:00,4778,Groceries,Cash,50000,No
2023-12-04 18:00:00,2548,Groceries,Net Banking,50000,No
2023-10-25 23:00:00,2615,Transport,UPI,50000,No
2024-01-31 23:00:00,4840,Food,UPI,70000,No
2023-10-17 16:00:00,2647,Groceries,UPI,30000,No
2023-06-18 23:00:00,165,Transport,UPI,50000,No
2023-08-14 02:00:00,1081,Transport,Card,100000,Yes
2024-01-22 17:00:00,1291,Travel,Card,50000,No
2023-03-11 16:00:00,1792,Shopping,Cash,30000,No
2023-07-08 20:00:00,3688,Groceries,UPI,50000,No
2023-07-25 04:00:00,4449,Shopping,Card,30000,Yes
2023-09-11 13:00:00,4140,Transport,Card,30000,No
2023-11-19 06:00:00,2025,Food,Card,50000,No
2023-07-22 16:00:00,4233,Transport,UPI,100000,No
2024-01-24 04:00:00,4453,Groceries,Card,70000,Yes
2023-02-20 21:00:00,4947,Shopping,Net Banking,30000,No
2023-04-30 04:00:00,213,Travel,UPI,70000,No
2023-12-18 04:00:00,3360,Travel,UPI,50000,No
2024-01-25 00:00:00,3438,Transport,Net Banking,30000,Yes
2023-05-16 13:00:00,1045,Food,Cash,30000,No
2023-06-07 14:00:00,1927,Entertainment,Cash,50000,No
2023-10-17 21:00:00,1873,Groceries,UPI,70000,No
2023-02-01 22:00:00,4956,Transport,UPI,100000,No
2023-04-22 17:00:00,2345,Travel,UPI,50000,No
2023-11-18 06:00:00,3314,Travel,Net Banking,50000,No
2023-11-08 18:00:00,1398,Food,Card,100000,No
2023-07-31 22:00:00,1853,Travel,Net Banking,100000,No
2023-11-28 20:00:00,2301,Groceries,Card,100000,No
2023-04-22 01:00:00,2950,Food,Card,100000,No
2024-02-19 15:00:00,1643,Shopping,Cash,50000,Yes
2023-05-27 09:00:00,482,Food,Net Banking,100000,Yes
2023-01-21 15:00:00,3867,Groceries,Net Banking,70000,No
2023-08-31 14:00:00,4967,Groceries,UPI,100000,No
2023-03-28 08:00:00,1120,Shopping,Net Banking,30000,No
2023-11-21 19:00:00,4650,Transport,Card,30000,No
2023-12-22 09:00:00,164,Food,Card,100000,No
2023-06-14 13:00:00,1489,Groceries,Net Banking,50000,No
2023-09-09 09:00:00,1840,Groceries,Cash,50000,Yes
2023-12-14 00:00:00,1044,Shopping,Cash,70000,No
2023-04-17 11:00:00,4368,Entertainment,UPI,50000,No
2023-09-23 10:00:00,4781,Food,UPI,70000,Yes
2023-07-03 23:00:00,4817,Groceries,Card,70000,No
2023-09-06 07:00:00,1007,Travel,Net Banking,70000,No
2024-01-15 11:00:00,145,Shopping,Card,100000,No
2023-09-07 17:00:00,2204,Entertainment,Card,50000,No
2023-07-29 05:00:00,681,Entertainment,Net Banking,30000,Yes
2023-05-02 03:00:00,3734,Shopping,Card,70000,No
2023-05-02 10:00:00,1751,Entertainment,Card,30000,No
2023-06-11 06:00:00,747,Groceries,Cash,70000,No
2024-01-18 22:00:00,81,Entertainment,UPI,50000,No
2023-07-31 21:00:00,4924,Food,Cash,100000,Yes
2023-09-30 18:00:00,598,Travel,UPI,70000,No
2023-01-17 11:00:00,2298,Groceries,UPI,70000,Yes
2023-02-09 02:00:00,1943,Shopping,UPI,30000,No
2024-02-14 12:00:00,2884,Travel,Cash,100000,Yes
2023-04-15 14:00:00,1753,Transport,Net Banking,50000,No
2023-07-13 04:00:00,1206,Groceries,Card,70000,No
2023-03-10 17:00:00,393,Travel,Net Banking,50000,No
2023-06-03 18:00:00,4122,Entertainment,Net Banking,100000,No
2023-05-24 03:00:00,3512,Transport,UPI,30000,No
2023-05-14 09:00:00,2298,Shopping,UPI,100000,No
2023-06-24 03:00:00,994,Shopping,Cash,100000,Yes
2023-12-17 05:00:00,3930,Food,Cash,100000,No
2023-05-15 21:00:00,2100,Entertainment,Card,100000,No
2023-06-10 22:00:00,3335,Food,Net Banking,50000,No
2023-01-03 10:00:00,2905,Food,Net Banking,50000,No
2023-07-25 18:00:00,1380,Entertainment,Card,30000,No
2023-05-04 19:00:00,2053,Groceries,UPI,70000,No
2024-02-09 23:00:00,3665,Transport,Cash,70000,No
2023-12-13 10:00:00,1837,Food,Card,100000,No
2024-02-06 04:00:00,2296,Travel,Net Banking,100000,No
2024-01-25 18:00:00,3722,Transport,Card,50000,No
2023-05-20 09:00:00,2205,Groceries,Card,70000,No
2023-04-14 14:00:00,3529,Entertainment,Net Banking,30000,No
2023-01-24 09:00:00,3070,Shopping,Net Banking,100000,No
2023-06-15 21:00:00,101,Groceries,Cash,50000,No
2023-09-18 21:00:00,2209,Food,Cash,100000,No
2023-03-14 09:00:00,4440,Travel,Net Banking,100000,No
2024-01-15 00:00:00,3701,Transport,Cash,50000,No
2023-05-29 02:00:00,3965,Entertainment,Cash,70000,No
2024-02-18 06:00:00,2162,Shopping,Cash,70000,Yes
2024-01-16 06:00:00,2671,Transport,Net Banking,100000,No
2023-10-23 15:00:00,4610,Travel,UPI,70000,No
2023-12-11 10:00:00,4779,Shopping,UPI,50000,No
2023-01-13 06:00:00,1404,Entertainment,Cash,70000,No
2023-12-09 04:00:00,3804,Transport,UPI,100000,Yes
2024-01-20 14:00:00,259,Groceries,Cash,100000,No
2023-08-11 02:00:00,287,Food,UPI,50000,No
2023-07-13 23:00:00,385,Entertainment,UPI,100000,No
2023-02-16 05:00:00,3888,Travel,Card,70000,No
2023-06-07 03:00:00,1626,Groceries,Cash,50000,No
2023-12-23 19:00:00,549,Transport,UPI,100000,No
2023-09-13 03:00:00,1614,Shopping,UPI,50000,No
2023-11-15 15:00:00,840,Groceries,Card,50000,No
2023-02-18 22:00:00,3590,Groceries,UPI,70000,No
2023-02-18 12:00:00,3172,Travel,Card,70000,No
2024-01-22 20:00:00,1185,Food,UPI,30000,No
2024-01-30 19:00:00,3994,Groceries,Card,50000,No
2024-01-12 13:00:00,2398,Groceries,Card,70000,No
2023-12-30 00:00:00,4374,Food,Net Banking,100000,No
2023-07-06 02:00:00,199,Food,Cash,30000,No
2023-08-19 18:00:00,3256,Shopping,Net Banking,30000,No
2023-10-24 07:00:00,3578,Transport,Cash,100000,Yes
2023-12-18 10:00:00,1674,Shopping,UPI,70000,No
2023-04-27 16:00:00,2624,Food,Cash,50000,Yes
2023-07-11 23:00:00,4478,Entertainment,Net Banking,30000,No
2023-10-30 14:00:00,4319,Food,Cash,100000,Yes
2023-03-06 05:00:00,3334,Shopping,Net Banking,100000,Yes
2023-04-26 05:00:00,2158,Travel,Cash,100000,Yes
2023-07-07 03:00:00,3997,Travel,UPI,100000,Yes
2023-05-09 11:00:00,4964,Transport,UPI,30000,No
2023-08-12 04:00:00,2313,Groceries,Cash,50000,No
2023-03-19 09:00:00,1662,Travel,Cash,70000,No
2023-02-02 01:00:00,3865,Shopping,UPI,100000,No
2023-03-01 06:00:00,4769,Travel,Cash,100000,Yes
2023-12-25 06:00:00,627,Entertainment,Card,50000,Yes
2023-05-04 20:00:00,472,Food,UPI,50000,Yes
2023-03-20 00:00:00,2813,Food,UPI,70000,No
2023-08-22 07:00:00,1279,Shopping,Net Banking,30000,No
2023-04-05 13:00:00,3226,Groceries,Net Banking,50000,No
2023-08-08 19:00:00,803,Food,Card,30000,No
2023-07-17 21:00:00,4892,Travel,Cash,30000,No
2023-10-01 19:00:00,737,Entertainment,Card,100000,No
2024-01-26 13:00:00,772,Groceries,Cash,30000,No
2023-07-31 08:00:00,796,Groceries,Net Banking,100000,Yes
2024-02-06 07:00:00,4387,Groceries,Cash,100000,Yes
2023-08-16 15:00:00,2762,Food,Net Banking,70000,No
2023-11-07 10:00:00,757,Transport,UPI,30000,Yes
2023-12-17 20:00:00,484,Groceries,UPI,50000,No
2023-06-14 23:00:00,4926,Shopping,Cash,50000,No
2023-02-24 17:00:00,533,Travel,Net Banking,50000,Yes
2023-11-23 23:00:00,3568,Transport,Card,70000,Yes
2023-02-14 14:00:00,1583,Entertainment,Net Banking,100000,Yes
2024-01-17 22:00:00,219,Travel,Net Banking,100000,No
2024-02-18 18:00:00,1070,Shopping,Net Banking,50000,Yes
2023-05-17 21:00:00,897,Shopping,UPI,100000,No
2024-01-08 21:00:00,745,Transport,Net Banking,100000,No
2023-05-09 23:00:00,3396,Travel,Cash,70000,Yes
2023-01-14 08:00:00,4063,Food,UPI,30000,No
2023-04-07 17:00:00,81,Shopping,UPI,30000,Yes
2023-01-24 03:00:00,226,Groceries,UPI,70000,Yes
2023-07-25 19:00:00,3014,Entertainment,Net Banking,70000,No
2023-08-15 08:00:00,2162,Entertainment,Card,100000,Yes
2023-02-27 18:00:00,3936,Shopping,Net Banking,70000,No
2023-07-18 11:00:00,1552,Groceries,Net Banking,100000,No
2023-10-13 14:00:00,2365,Travel,Card,30000,No
2023-11-15 05:00:00,2694,Entertainment,Net Banking,70000,No
2023-07-21 17:00:00,115,Groceries,Cash,100000,No
2023-06-11 03:00:00,4278,Groceries,Card,30000,No
2023-06-08 01:00:00,1978,Food,Cash,30000,No
2023-11-04 05:00:00,634,Shopping,Cash,50000,No
2023-04-15 17:00:00,1798,Groceries,UPI,30000,No
2023-06-08 11:00:00,2254,Travel,UPI,70000,Yes
2023-04-07 23:00:00,3680,Entertainment,Card,70000,Yes
2024-01-03 01:00:00,1942,Food,Net Banking,100000,No
2023-04-01 05:00:00,2479,Travel,Cash,70000,No
2023-05-18 20:00:00,3143,Entertainment,Net Banking,30000,No
2023-09-26 20:00:00,1023,Shopping,Cash,100000,No
2023-12-03 03:00:00,4074,Travel,UPI,30000,No
2023-11-15 10:00:00,2692,Entertainment,UPI,50000,No
2023-09-24 20:00:00,1492,Food,UPI,100000,Yes
2023-02-11 08:00:00,4379,Entertainment,Card,50000,No
2023-08-15 00:00:00,1527,Groceries,Cash,100000,No
2024-02-03 17:00:00,820,Food,Net Banking,70000,No
2023-07-02 13:00:00,355,Travel,Cash,30000,No
2023-05-13 06:00:00,51,Transport,Net Banking,100000,No
2023-07-19 06:00:00,320,Shopping,Net Banking,70000,Yes
2024-01-31 17:00:00,4566,Food,Net Banking,70000,No
2023-08-20 16:00:00,3264,Food,Cash,70000,No
2023-11-07 20:00:00,913,Food,UPI,50000,No
2023-05-09 06:00:00,2789,Entertainment,Card,70000,No
2023-05-05 07:00:00,2964,Groceries,Card,100000,Yes
2023-10-30 11:00:00,156,Transport,UPI,50000,No
2023-09-10 06:00:00,3218,Shopping,Card,30000,No
2023-04-16 03:00:00,4694,Shopping,Net Banking,70000,Yes
2024-02-08 05:00:00,2649,Groceries,Card,100000,No
2023-07-10 21:00:00,2285,Entertainment,Cash,100000,No
2023-08-22 17:00:00,2849,Entertainment,UPI,50000,No
2023-03-25 09:00:00,1561,Groceries,UPI,30000,No
2023-02-27 19:00:00,68,Groceries,UPI,50000,No
2023-10-01 00:00:00,908,Travel,UPI,70000,Yes
2023-02-12 22:00:00,1466,Entertainment,Cash,30000,No
2024-02-19 21:00:00,3082,Food,Net Banking,30000,No
2023-02-20 20:00:00,4555,Shopping,Net Banking,30000,No
2023-09-09 11:00:00,1476,Entertainment,Net Banking,50000,No
2024-02-13 18:00:00,2581,Groceries,Card,100000,Yes
2024-01-29 23:00:00,4769,Food,Net Banking,50000,No
2023-09-29 19:00:00,4801,Travel,Card,100000,No
2023-12-03 10:00:00,4913,Transport,Cash,50000,Yes
2024-01-13 15:00:00,4088,Travel,Card,100000,No
2023-02-04 18:00:00,4163,Food,Net Banking,100000,No
2024-01-15 14:00:00,2281,Food,UPI,30000,No
2023-03-13 20:00:00,2502,Groceries,Cash,100000,No
2023-10-02 22:00:00,2896,Transport,Net Banking,70000,No
2023-04-11 13:00:00,3252,Groceries,Net Banking,70000,Yes
2024-02-01 01:00:00,1866,Shopping,Net Banking,100000,Yes
2023-09-07 17:00:00,1830,Transport,Cash,100000,No
2023-07-07 10:00:00,4153,Transport,UPI,100000,Yes
2023-03-29 17:00:00,754,Shopping,UPI,100000,No
2023-04-18 00:00:00,1391,Travel,UPI,30000,No
2024-01-24 18:00:00,3512,Food,Net Banking,70000,No
2023-01-09 17:00:00,3640,Travel,Card,30000,No
2024-01-21 16:00:00,1209,Groceries,Net Banking,70000,No
2023-07-24 15:00:00,4676,Entertainment,UPI,100000,No
2023-04-03 12:00:00,3772,Groceries,Cash,70000,No
2023-01-10 17:00:00,3488,Entertainment,Card,70000,No
2023-02-03 00:00:00,3610,Food,Card,50000,No
2023-05-10 14:00:00,3132,Food,Net Banking,50000,No
2023-04-01 06:00:00,1765,Transport,Cash,100000,No
2023-12-22 06:00:00,2293,Food,Card,30000,No
2024-02-02 23:00:00,1810,Shopping,UPI,50000,No
2023-08-05 09:00:00,4057,Shopping,Net Banking,100000,No
2023-02-20 14:00:00,1846,Entertainment,Net Banking,30000,No
2023-07-04 03:00:00,2725,Travel,UPI,50000,No
2023-11-01 18:00:00,3286,Transport,UPI,70000,No
2023-12-20 03:00:00,93,Travel,UPI,50000,No
2023-01-09 20:00:00,538,Entertainment,Card,100000,No
2023-03-11 02:00:00,4326,Shopping,Cash,50000,No
2023-07-29 08:00:00,3198,Groceries,Card,50000,No
2024-02-05 09:00:00,4773,Transport,Cash,30000,No
2023-09-04 13:00:00,1006,Entertainment,Net Banking,30000,No
2023-08-03 05:00:00,2164,Travel,Cash,70000,Yes
2023-03-16 18:00:00,1165,Entertainment,UPI,100000,No
2023-09-07 12:00:00,1831,Entertainment,Card,70000,No
2023-12-12 16:00:00,2876,Food,UPI,70000,No
2023-08-21 10:00:00,700,Shopping,Net Banking,50000,No
2023-08-20 07:00:00,1926,Transport,Card,70000,No
2023-06-10 05:00:00,390,Food,Card,30000,No
2023-10-15 18:00:00,3000,Shopping,UPI,70000,No
2023-01-16 18:00:00,3425,Entertainment,Card,100000,No
2023-05-18 05:00:00,2495,Shopping,UPI,70000,No
2023-05-19 17:00:00,2800,Travel,Cash,100000,Yes
2023-07-20 08:00:00,2194,Transport,Net Banking,100000,No
2023-11-27 17:00:00,1404,Food,UPI,70000,No
2023-01-10 08:00:00,3326,Transport,Net Banking,70000,Yes
2023-01-31 17:00:00,498,Entertainment,Card,70000,No
2023-01-10 19:00:00,4222,Travel,Net Banking,100000,No
2023-01-30 15:00:00,4694,Shopping,Net Banking,30000,No
2023-09-07 12:00:00,847,Shopping,Net Banking,50000,No
2023-03-20 16:00:00,3546,Travel,Card,70000,Yes
2023-10-26 21:00:00,4960,Shopping,Cash,50000,No
2023-02-22 11:00:00,2232,Food,Cash,70000,Yes
2023-08-07 14:00:00,3376,Groceries,Cash,100000,No
2023-10-30 23:00:00,695,Shopping,UPI,100000,Yes
2023-02-01 04:00:00,769,Entertainment,UPI,50000,No
2023-05-28 23:00:00,1572,Shopping,Card,30000,No
2023-09-24 16:00:00,1119,Transport,Cash,100000,No
2023-10-04 19:00:00,4793,Entertainment,Net Banking,50000,No
2023-12-29 13:00:00,4937,Shopping,Cash,100000,Yes
2023-03-17 23:00:00,4724,Shopping,UPI,70000,Yes
2023-10-13 12:00:00,3125,Entertainment,Card,50000,No
2023-11-21 01:00:00,3857,Food,Cash,50000,No
2023-06-26 08:00:00,3411,Groceries,UPI,70000,No
2023-09-29 15:00:00,2206,Groceries,UPI,50000,Yes
2023-03-16 01:00:00,4605,Food,Net Banking,70000,No
2023-02-20 22:00:00,2363,Shopping,Cash,30000,No
2023-11-14 22:00:00,3555,Groceries,Net Banking,70000,No
2023-03-16 01:00:00,4189,Food,Cash,30000,No
2024-01-31 16:00:00,682,Food,Card,50000,Yes
2023-11-09 02:00:00,2249,Groceries,Cash,70000,No
2023-07-22 11:00:00,3113,Entertainment,Net Banking,50000,No
2024-01-06 13:00:00,2960,Travel,Net Banking,30000,No
2023-12-05 06:00:00,672,Entertainment,UPI,100000,No
2023-05-05 13:00:00,410,Shopping,Cash,100000,No
2023-12-14 15:00:00,2417,Entertainment,Cash,100000,Yes
2023-02-25 05:00:00,259,Transport,Card,100000,Yes
2024-01-31 13:00:00,3517,Travel,UPI,100000,Yes
2024-02-17 15:00:00,980,Travel,Net Banking,30000,No
2023-08-02 15:00:00,4634,Food,Cash,100000,No
2024-01-10 22:00:00,3993,Transport,UPI,100000,No
2023-04-24 10:00:00,4746,Shopping,Card,50000,No
2023-07-14 00:00:00,4919,Food,UPI,70000,No
2023-02-25 05:00:00,927,Entertainment,Cash,70000,No
2023-06-22 05:00:00,4845,Entertainment,Cash,70000,No
2024-01-25 15:00:00,2549,Groceries,Card,70000,Yes
2023-04-30 13:00:00,2573,Food,Card,30000,No
2023-02-21 18:00:00,4401,Transport,Card,70000,No
2023-12-22 19:00:00,441,Food,Net Banking,50000,Yes
2023-03-18 07:00:00,3952,Food,UPI,30000,No
2023-03-07 09:00:00,2371,Food,UPI,100000,No
2023-10-29 22:00:00,4990,Travel,UPI,50000,No
2023-03-21 22:00:00,4031,Groceries,Net Banking,50000,Yes
2023-09-25 08:00:00,188,Shopping,UPI,100000,Yes
2023-05-15 16:00:00,152,Shopping,Card,100000,Yes
2023-06-06 14:00:00,533,Shopping,UPI,50000,No
2023-09-07 21:00:00,4369,Travel,Net Banking,30000,No
2023-04-09 03:00:00,4123,Groceries,Net Banking,100000,No
2024-02-04 13:00:00,1898,Transport,UPI,70000,Yes
2023-03-18 00:00:00,1934,Groceries,Net Banking,50000,No
2023-10-31 08:00:00,3255,Travel,Net Banking,50000,No
2023-06-19 04:00:00,2211,Transport,UPI,100000,No
2023-08-10 20:00:00,1514,Food,Net Banking,100000,No
2023-01-17 20:00:00,693,Entertainment,Net Banking,70000,No
2023-03-13 17:00:00,3486,Food,UPI,70000,No
2023-08-10 12:00:00,4603,Shopping,Card,70000,No
2023-06-10 05:00:00,660,Food,Card,70000,No
2023-06-25 10:00:00,4352,Travel,Net Banking,50000,No
2023-01-03 16:00:00,1593,Shopping,Cash,100000,No
2024-01-31 11:00:00,3589,Entertainment,Cash,30000,No
2023-09-23 22:00:00,1516,Transport,UPI,100000,No
2024-02-05 07:00:00,966,Transport,UPI,100000,No
2023-02-10 08:00:00,1231,Shopping,Card,70000,Yes
2023-01-16 08:00:00,2196,Food,Cash,70000,Yes
2023-12-18 00:00:00,2322,Groceries,UPI,50000,No
2023-04-04 10:00:00,901,Groceries,Cash,70000,No
2023-07-28 10:00:00,4586,Transport,Cash,50000,No
2023-05-09 11:00:00,769,Groceries,Net Banking,100000,No
2023-12-03 09:00:00,4730,Shopping,Net Banking,100000,No
2024-01-15 16:00:00,2064,Groceries,Cash,100000,No
2024-01-06 00:00:00,3522,Travel,Card,50000,No
2023-03-03 05:00:00,3692,Transport,UPI,50000,No
2023-07-16 21:00:00,3920,Entertainment,UPI,50000,No
2023-06-27 11:00:00,113,Groceries,Card,70000,No
2023-05-31 22:00:00,4913,Travel,Net Banking,30000,No
2023-02-04 07:00:00,609,Travel,Net Banking,70000,No
2023-05-23 23:00:00,1783,Shopping,Card,30000,No
2023-09-30 00:00:00,719,Transport,Card,70000,Yes
2023-06-22 23:00:00,3944,Shopping,Net Banking,100000,Yes
2023-06-25 13:00:00,1592,Entertainment,Cash,50000,No
2023-11-06 04:00:00,1321,Entertainment,Net Banking,70000,No
2024-01-10 13:00:00,2465,Food,Cash,50000,Yes
2023-02-02 11:00:00,2841,Entertainment,UPI,70000,No
2023-05-01 12:00:00,4763,Transport,UPI,100000,No
2023-08-19 14:00:00,3104,Transport,Cash,50000,No
2023-05-18 18:00:00,2508,Shopping,Cash,100000,No
2023-05-01 22:00:00,3115,Travel,Net Banking,30000,Yes
2023-06-04 22:00:00,1213,Food,Card,50000,No
2023-01-01 21:00:00,4609,Entertainment,Cash,70000,No
2023-03-04 12:00:00,2799,Travel,UPI,50000,No
2024-01-12 10:00:00,1998,Shopping,Net Banking,30000,No
2024-02-19 16:00:00,109,Groceries,UPI,30000,No
2023-06-01 17:00:00,3152,Food,Net Banking,70000,No
2023-08-06 04:00:00,382,Transport,Card,100000,No
2023-01-08 23:00:00,4221,Travel,Card,50000,No
2023-12-24 19:00:00,239,Shopping,UPI,100000,No
2023-10-26 22:00:00,3610,Shopping,Cash,100000,No
2023-08-02 02:00:00,345,Food,Cash,70000,No
2023-07-14 06:00:00,2598,Food,UPI,50000,Yes
2023-06-30 06:00:00,226,Entertainment,Cash,30000,No
2024-01-13 17:00:00,849,Entertainment,Cash,70000,Yes
2023-06-30 15:00:00,855,Transport,UPI,100000,Yes
2023-12-12 01:00:00,1792,Transport,UPI,30000,No
2023-12-27 08:00:00,264,Food,Card,100000,No
2024-01-19 04:00:00,1929,Food,UPI,50000,No
2023-08-17 22:00:00,2750,Travel,Card,100000,No
2023-12-22 16:00:00,646,Entertainment,Card,30000,No
2023-04-23 23:00:00,1767,Shopping,Net Banking,50000,No
2023-11-13 11:00:00,1405,Entertainment,Cash,70000,Yes
2023-09-19 09:00:00,4273,Entertainment,UPI,100000,No
2023-09-19 20:00:00,1342,Food,Cash,50000,No
2024-01-23 20:00:00,2648,Food,Net Banking,50000,No
2024-01-03 09:00:00,3487,Entertainment,UPI,70000,No
2023-06-16 10:00:00,4764,Groceries,UPI,70000,No
2023-03-11 22:00:00,191,Groceries,Net Banking,30000,No
2023-12-17 14:00:00,3266,Transport,Cash,50000,No
2023-01-31 23:00:00,2889,Entertainment,Card,50000,Yes
2023-01-20 06:00:00,4390,Groceries,Net Banking,30000,No
2023-03-07 08:00:00,3563,Transport,Net Banking,100000,No
2023-03-14 08:00:00,2800,Transport,UPI,50000,No
2023-11-26 07:00:00,1764,Entertainment,Card,50000,No
